年度/Year,月份/Month,日期/Date,石門風電/Shimen Wind Power,林口風電/Linkou Wind Power,蘆竹風電/Luzhu Wind Power,觀園風電/Guanyuan Wind Power,大潭風電/Datan Wind Power,新竹香山風電/Hsinchu Xiangshan Wind Power,台中港區風電/Taichung Harbor Wind Power,台中電廠風電/Taichung Power Plant Wind Power,彰工風電/Changgong Wind Power,彰化王功風電/Changhua Wanggong Wind Power,彰化永興風電/Changhua Yongxing Wind Power,雲林麥寮風電/Yunlin Mailiao Wind Power,雲林四湖風電/Yunlin Sihu Wind Power,恆春風電/Hengchun Wind Power,中屯風電/Zhongtun Wind Power,澎湖湖西風電/Penghu Huxi Wind Power,金沙風電/Jinsha Wind Power,龍門風電/Longmen Wind Power,每日發電量(度)/Daily Power Generation(kWh)
2023,9,30,7550,32342,51856,392528,120417,63414,129109,6450,432779,109187,43655,76419,43405,17167,0,10369,16259,58386,1611292
2023,10,1,26339,42229,64124,440900,162205,145321,324910,18611,751465,200957,93613,156768,69155,37378,0,22120,53429,92960,2702484
2023,10,2,33213,55189,27780,419650,122049,170533,525176,24271,1142378,319155,159490,257302,147648,33409,0,32285,71227,103459,3644214
2023,10,3,29382,44241,59128,398714,137588,152214,395925,20554,1336213,383434,168619,302917,299484,5263,0,31998,32069,130833,3928576
2023,10,4,48861,27514,105213,599026,228997,248940,11667,242,624601,390362,149974,116410,116566,27575,0,33199,33733,119373,2882253
2023,10,5,2650,0,95834,150297,116706,66152,53,0,40583,78867,18505,0,148,0,0,21644,77778,86156,755373
2023,10,6,29723,0,75144,0,66793,30797,59488,4887,276563,67557,5815,63634,48290,0,0,30145,92161,86296,937293
2023,10,7,2769,0,24640,170227,30618,53882,149608,11916,679230,162118,48204,152700,108375,0,0,26024,62794,82345,1765450
2023,10,8,28115,0,81948,529243,122489,100243,275808,20534,942510,250404,72406,191144,181657,0,0,29479,62675,51084,2939739
2023,10,9,53586,0,105099,612861,157031,135906,355163,20878,841143,204227,51597,109092,94421,0,0,30543,52736,56327,2880610
2023,10,10,43385,0,76754,553953,177840,175091,468546,29170,1137952,356068,86939,213561,157174,0,0,32889,67136,50172,3626630
2023,10,11,35834,19351,72550,446471,168016,169140,451975,27853,1258738,349348,99536,227839,187756,1581,0,33045,77744,39591,3666368
2023,10,12,24066,24485,66776,476009,128023,138516,416657,25093,1255362,350950,122603,167680,181085,21474,0,32514,48755,142758,3622806
2023,10,13,10836,18146,51386,383422,99876,73097,228432,11397,791761,177736,79214,98858,93351,11579,0,30488,21923,116043,2297545
2023,10,14,1344,6008,17281,133256,39230,30468,210274,10347,836606,191508,90997,117747,105373,9828,0,28281,11305,81147,1921000
2023,10,15,5491,9030,21605,188707,56639,56290,283826,14609,1032893,248133,115212,168207,136969,54342,0,45585,25287,123211,2586036
2023,10,16,34240,25030,45401,351670,127268,97533,226937,11186,842211,174951,84265,121735,78917,87077,0,53081,51383,163051,2575936
2023,10,17,33373,40901,60858,348245,110946,49248,186104,7318,587114,111110,48383,67042,29117,46989,0,44352,19326,149516,1939942
2023,10,18,17803,12617,15851,30072,4430,8,6234,127,75562,21509,10052,12115,12624,28517,0,20301,3501,55941,327264
2023,10,19,3443,409,872,4219,790,311,2318,0,8464,2330,1502,1790,4282,8471,0,2355,0,10083,51639
2023,10,20,30896,43972,62947,275400,94184,101194,258051,0,695417,225339,90489,119855,152669,4360,0,26652,0,60744,2242169
2023,10,21,53353,55484,79821,414257,168911,168451,363842,0,1265741,379967,153887,189982,194066,87735,0,69166,0,133216,3777879
2023,10,22,39715,48723,58649,394042,128181,10987,166039,0,574633,146380,66982,83243,91474,35770,0,58057,0,125834,2028709
2023,10,23,21029,34816,33287,101669,21606,6056,35908,0,160969,46192,21781,32699,55997,35292,0,27119,0,20569,654989
2023,10,24,5574,9098,16372,103367,21862,12909,56997,0,242409,64417,27118,52229,53340,3901,0,23888,0,0,693481
2023,10,25,7701,29690,39338,333024,70107,57161,188068,0,600346,145750,57014,110792,68247,1,0,31911,0,22096,1761246
2023,10,26,4834,6166,10489,69116,8766,487,13419,0,62592,13183,5623,7823,6093,1021,0,4921,0,4909,219442
2023,10,27,6844,15666,29019,354136,90591,25632,136226,0,424158,85509,38638,67797,57749,3613,0,22667,0,61094,1419339
2023,10,28,12404,29732,32705,271422,87338,7404,88732,0,324410,89259,28114,60552,67515,43955,0,36359,0,83785,1263686
2023,10,29,7963,27652,41684,434694,112370,38404,198594,0,576268,144638,63578,101742,90083,30201,0,37464,0,90052,1995387
2023,10,30,5778,28758,49022,492610,115322,64640,302397,0,797931,260434,101978,197606,174157,25596,0,47430,0,94834,2758493
2023,10,31,15357,36010,59702,494940,171028,89747,272160,2961,688911,213439,65743,165035,104469,13930,0,62009,0,154686,2610127
2023,11,1,14014,29699,39039,276716,97343,22676,74711,3056,198934,53507,24109,38376,38503,20002,0,26828,4500,60973,1022986
2023,11,2,4747,5139,5785,1772,496,1021,8649,510,48663,17210,8642,11310,20559,9494,0,8504,2614,18140,173255
2023,11,3,2936,1734,271,1819,2105,5159,41624,45,139223,42172,17852,25777,29989,9415,0,4583,0,17197,341901
2023,11,4,2794,290,247,1523,726,10,7917,43,47881,15854,7531,12062,19220,5964,0,2182,0,10220,134464
2023,11,5,248,829,1912,7052,1030,77,1264,88,12626,4391,2016,1985,6321,17409,0,357,0,2910,60515
2023,11,6,23324,34567,31407,236631,86553,34259,124660,3935,337231,91241,38053,61547,38743,2789,0,11886,0,32735,1189561
2023,11,7,49617,73881,58311,552607,189327,100445,221251,17899,1055076,294220,121926,198477,136643,58803,0,71507,0,173340,3373330
2023,11,8,23123,21991,13352,58261,13613,534,45020,2071,173657,53895,23920,40864,39871,42979,0,39824,0,106250,699225
2023,11,9,4496,2338,3151,13333,1737,767,2038,130,41938,11701,5590,9490,7918,37573,0,6420,0,20276,168896
2023,11,10,28139,41158,59289,276190,65766,68449,263959,13114,716450,205549,81823,136224,88630,7370,0,24557,0,65540,2142207
2023,11,11,52055,89345,137711,567999,142200,110550,585933,30617,1358337,413231,161425,282151,207993,31045,0,74535,21185,197198,4463510
2023,11,12,54249,90247,151986,630187,139784,107465,523941,26713,1380475,475027,184024,274759,185418,61548,0,77594,20687,205228,4589332
2023,11,13,55301,77425,135583,614276,135220,125259,387569,16112,1330146,494462,182296,320200,199230,92487,0,52189,20920,205302,4443977
2023,11,14,30042,27035,59584,449143,120052,31481,117066,3734,405825,117765,46329,68502,39392,64307,0,29821,21243,149971,1781292
2023,11,15,34845,37661,67731,433346,89635,33803,165268,6670,385672,98317,38673,54521,23040,24380,0,35746,21165,126206,1676679
2023,11,16,26569,32461,52285,265408,43856,53622,291777,12554,568829,248070,94054,209965,134645,9609,0,44994,21683,126052,2236433
2023,11,17,8566,23020,38120,299485,82179,112048,638716,36056,1223425,534616,159422,421211,242384,87613,0,62907,21285,200992,4192045
2023,11,18,20547,43439,73684,436909,110136,156178,534964,30999,1171176,479360,184764,353688,236815,89706,0,62601,20861,196265,4202092
2023,11,19,17095,14806,41490,373538,88884,28959,158326,6674,323179,87686,38460,70107,44613,51138,0,40795,21511,98300,1505561
2023,11,20,38296,28441,95121,577800,152920,28752,79357,3229,207954,70773,29213,49624,36121,47139,0,46874,21218,104856,1617688
2023,11,21,15245,21585,66446,327871,90726,16290,67935,3274,180349,38673,17294,26773,21151,19096,0,32056,54739,66321,1065824
2023,11,22,4536,7245,18953,83822,13260,2200,14844,470,61942,15170,6925,11205,9144,5156,0,12920,36367,27501,331660
2023,11,23,11814,14379,33473,255902,68864,51766,177262,9104,468878,126865,49518,82155,73238,6746,0,27508,16607,58266,1532345
2023,11,24,57730,84621,144422,676799,252138,176525,447026,18299,884530,253672,92036,162947,88430,73362,0,67459,17486,193955,3691437
2023,11,25,59679,78492,136534,700178,203177,116741,274055,10926,626797,167112,54214,91948,46088,80509,0,68701,39210,164396,2918757
2023,11,26,34336,47206,83306,570665,137705,84333,313982,14954,763522,221098,65084,85873,125054,28707,0,71021,46812,175024,2868682
2023,11,27,4589,18534,31055,339704,74441,57766,309168,12436,753318,282271,112027,120163,126140,30933,0,57431,42190,140226,2512392
2023,11,28,39365,50762,86339,530818,171295,103956,312965,13853,723770,255385,101593,122380,114680,100015,0,56275,43366,168066,2994883
2023,11,29,5769,13446,29746,72555,19311,14571,114863,5492,348339,114533,49662,84280,47253,47414,0,27044,27006,62410,1083694
2023,11,30,34351,57454,108688,525767,213813,173072,461072,17641,1181622,456932,169576,292003,206848,58135,0,52486,24189,185792,4219441
2023,12,1,43092,2574,150968,659127,297251,225208,583476,31445,1243178,522840,190090,343940,254755,101602,0,62562,52597,210583,4975288
2023,12,2,34785,2054,135273,700325,269341,121146,504729,23750,1068262,406442,147942,259164,199223,98554,0,58681,71656,206176,4307503
2023,12,3,32461,2184,135272,695043,261020,73199,366033,16843,811412,289200,103863,184823,127684,29931,0,54182,51586,189323,3424059
2023,12,4,8255,431,11752,104462,43239,18022,81843,4198,279522,95952,39188,89890,65404,14075,0,30818,16247,106772,1010070
2023,12,5,8187,483,28920,182563,45895,26873,267015,12791,816232,272567,95993,273208,150121,19203,0,28695,48635,86578,2363959
2023,12,6,1538,614,10191,97429,26292,10104,122894,5746,492543,152511,50664,180107,104899,13430,0,40800,25974,98944,1434680
2023,12,7,27162,1381,43520,246901,103996,78828,359758,2969,948931,338116,128484,352532,163870,99222,0,72495,52497,160967,3181629
2023,12,8,1804,839,1861,9442,776,1064,22158,866,77815,21995,8984,19298,12883,50294,0,7740,4397,18583,260799
2023,12,9,237,361,1012,7072,1782,936,13472,637,65679,20470,8545,23033,17392,14346,0,3760,4124,9546,192404
2023,12,10,8,455,1937,17243,6402,13393,110858,5428,306173,91008,37300,90588,39096,43966,0,10678,17883,24083,816499
2023,12,11,447,170,718,8825,1526,127,8324,282,34802,15875,7016,10610,6456,7678,0,1400,2405,3419,110080
2023,12,12,45476,83825,128325,661265,231140,106430,426666,10833,919749,340253,123616,341136,161031,47786,0,57085,63527,127250,3875393
2023,12,13,28851,45840,61459,526924,182225,51368,383537,10466,1035467,314224,129089,327636,141165,53677,0,80623,64613,47668,3484832
2023,12,14,1090,0,2,0,49,432,33099,2556,290580,76131,40095,97983,50960,21688,0,18036,17183,0,649884
2023,12,15,2123,4348,7543,45289,8087,3356,1473,131,18644,7467,4363,12383,10031,7068,0,1064,922,482,134774
2023,12,16,59423,91685,151740,709947,264978,155202,258637,3825,856162,364648,153960,98896,61373,63629,0,71478,18204,139624,3523411
2023,12,17,59912,88649,0,662824,240752,126373,371075,14570,947853,340219,144446,138600,99095,90871,0,88044,48632,197070,3658985
2023,12,18,31344,25507,51605,395386,142499,4307,181311,9867,555427,159049,68201,143541,97014,56921,0,70175,41784,116901,2150839
2023,12,19,33239,52483,87835,141873,129298,34038,457221,19636,984534,324671,144548,381788,198515,16577,0,68778,71189,140948,3287171
2023,12,20,60240,92589,156222,541956,280519,119071,480461,21097,1354983,423271,150709,506283,291222,84606,0,108944,93375,183409,4948957
2023,12,21,59764,75463,158971,715918,202482,143948,152180,48,978109,470729,159562,472318,321789,84210,0,109227,63466,141632,4309816
2023,12,22,57758,56608,150748,697565,185602,138789,134628,6240,822958,405254,184759,333693,282576,83327,0,111065,61888,141626,3855084
2023,12,23,41550,62952,111648,606758,163668,76416,203268,10566,482600,72884,35127,48138,53549,79009,0,105930,52165,98908,2305136
2023,12,24,42930,89301,153165,721419,202342,126346,389218,17424,892943,426439,190070,160235,244895,69181,0,108833,70397,64732,3969870
2023,12,25,41412,85444,148533,708641,231917,123759,570143,31365,957534,404715,188821,256950,248145,107064,0,108013,76019,77903,4366378
2023,12,26,23661,42526,49027,268261,70662,13145,142224,7187,479096,135947,66880,128548,84800,85556,0,78798,37857,84457,1798632
2023,12,27,8597,16548,27305,302105,58630,23042,216971,8232,573077,204354,90653,160940,127812,29907,0,51089,43248,103846,2046356
2023,12,28,4730,23255,41589,418241,93035,28843,256736,12375,647603,62033,11336,166437,99808,16083,0,56022,43871,78493,2060490
2023,12,29,31772,67137,108680,686095,224475,99883,557884,28376,1148031,406164,152448,364622,216291,33803,0,89060,81074,10033,4305828
2023,12,30,365,7143,14301,101477,22741,14376,113099,5133,288106,80471,36722,69882,53065,3289,0,24618,24955,69454,929197
2023,12,31,31036,49848,87039,410996,147961,81811,394483,21708,958230,317260,133620,316679,165492,59324,0,53148,62151,123888,3414674
2024,1,1,43067,77111,138014,688691,257731,105873,574795,34939,1319688,469302,187372,413182,237289,103848,0,85710,53179,160514,4950305
2024,1,2,21220,20955,43828,460458,105212,17259,137451,8555,562245,149978,60312,95402,75776,69791,0,47109,55252,112520,2043323
2024,1,3,38860,61331,104506,533122,149555,105593,421735,23007,1079944,368195,146854,286305,160640,35341,0,71419,53762,136556,3776725
2024,1,4,31835,45527,59846,303381,118093,40327,158498,3531,618628,178753,68097,114899,98655,85517,0,74829,68149,148765,2217330
2024,1,5,1382,1506,2913,19679,5409,2879,29256,2011,142511,38553,16813,28200,17736,19927,0,6243,33296,16344,384658
2024,1,6,8327,9574,19243,146679,36964,34986,195830,10265,564431,147720,63550,153417,72662,1965,0,26508,19459,62237,1573817
2024,1,7,38512,63593,115439,648025,211856,95317,486203,27090,1198291,478713,172998,451962,215766,59247,0,97533,65655,125859,4552059
2024,1,8,25589,27343,35751,310657,110268,40688,257617,13157,738650,246675,100024,235530,104163,61943,0,76804,29049,69179,2483087
2024,1,9,4371,12534,22563,181067,39092,36626,291892,14329,855258,255724,102273,275922,145353,7799,0,41177,10088,30383,2326451
2024,1,10,23805,46866,74243,444875,125242,84953,554885,30806,1399952,418644,178801,538621,254636,49779,0,91908,37343,55943,4411302
2024,1,11,14426,37038,58150,369708,134901,57871,427494,21659,1068598,262606,119881,323271,142738,58396,0,74312,14424,47316,3232789
2024,1,12,1899,8680,12123,70246,19482,11083,82422,3754,229062,53494,14462,74951,41166,13910,0,18503,14,12954,668205
2024,1,13,22816,27357,38630,286641,101024,22403,151490,1584,397086,104679,43488,158995,62138,28547,0,35663,0,24375,1506916
2024,1,14,8575,11227,23231,49472,14797,13,16537,210,66329,20875,8456,21732,11234,31150,0,14022,414,11686,309960
2024,1,15,41407,59596,104777,494835,189678,62532,376167,20237,1003986,314284,124055,354272,216631,33370,0,74436,90433,45363,3606059
2024,1,16,45119,62870,112277,587297,226190,56349,435215,21464,1019232,376306,128646,360726,203712,48808,0,97836,76219,58332,3916598
2024,1,17,5496,16566,22632,129302,30327,15174,101865,5077,220982,79755,34446,102272,75172,54856,0,41951,29258,29915,995046
2024,1,18,584,1273,4946,41893,14607,13259,93084,5020,223539,61267,23339,53205,33873,37860,0,5793,41414,4561,659517
2024,1,19,4418,40115,61103,569702,128052,45382,268671,12455,740462,233899,95367,255133,109554,39372,0,49229,32111,5928,2690953
2024,1,20,9079,30765,50655,367649,83056,35820,238884,10972,695199,154113,79589,215158,114684,13108,0,44843,67433,0,2211007
2024,1,21,22451,81857,144870,720992,253140,147553,606512,32869,1530675,456065,195886,581296,341920,91938,0,84610,34972,0,5327606
2024,1,22,29782,91692,163771,718631,230441,159558,330129,19962,1383618,488048,204044,504070,326456,104377,0,84027,85093,0,4923699
2024,1,23,25842,87861,147450,720737,177008,102048,409760,14724,1143587,438411,218267,489441,327571,72577,0,80881,21377,0,4477542
2024,1,24,18946,75393,119461,608524,155148,81220,503464,21498,1242348,314931,133520,258147,172808,92564,0,61265,50681,0,3909918
2024,1,25,14205,45403,73721,490283,118860,37736,380293,17283,988119,278327,103809,194495,134975,33536,0,55646,27784,0,2994475
2024,1,26,7517,40209,66453,518565,126727,39639,471960,21472,1148975,312585,123181,222100,163785,10780,0,51366,60699,0,3386013
2024,1,27,7263,47099,77380,570660,137158,44406,428340,18428,1172609,319111,130856,251681,157208,17446,0,50319,75948,0,3505912
2024,1,28,16293,58607,109682,640796,197343,91195,622361,31780,1506776,444409,198753,387889,251706,79046,0,58878,68528,0,4764042
2024,1,29,10056,15439,22878,284847,71032,31623,259133,13223,732290,218531,78719,203947,98894,53726,0,39710,39809,0,2173857
2024,1,30,457,2853,7551,63675,14464,14145,147713,6626,422260,109562,37766,87157,29002,47860,0,15368,19969,0,1026428
2024,1,31,100,34,54,1657,2277,4111,24824,1531,136091,38940,17599,24961,14267,44579,0,3898,5137,0,320060
2024,2,1,0,401,807,7358,1274,20,972,46,15076,4416,2488,5243,3996,26379,0,325,634,0,69435
2024,2,2,4691,44597,60348,533961,127436,46580,373359,15327,898182,284310,126810,227913,114560,10541,0,53660,53826,0,2976101
2024,2,3,1647,26353,42471,380164,89723,39587,262994,13112,792783,235114,99421,167525,83300,19535,0,41908,42311,0,2337948
2024,2,4,10300,36099,58302,414426,101274,31328,252649,12285,717824,201469,76623,110661,55656,23945,0,34874,40354,0,2178069
2024,2,5,21762,39047,69435,372384,125063,40877,399682,19237,982752,333202,138185,212645,133947,52110,0,71473,59351,0,3071152
2024,2,6,21565,58397,113915,673055,183969,41732,368584,7690,997032,339132,136397,224518,127109,44582,0,79259,68811,0,3485747
2024,2,7,28042,77451,130548,686616,196887,83950,510984,23048,1240726,404032,165206,279272,189356,11486,0,86824,83740,0,4198168
2024,2,8,33469,89420,153276,714690,244150,121609,623595,34188,1317687,383377,184871,325735,243278,55303,0,85320,91675,0,4701643
2024,2,9,19213,61273,104178,642810,156000,92309,590653,30249,1210572,371753,188434,324743,236324,38339,0,83909,91102,0,4241861
2024,2,10,4651,30129,50019,434065,103826,63748,542107,27512,1180530,357665,188514,342043,230371,63740,0,85207,84494,0,3788621
2024,2,11,10425,33540,57167,400076,135138,45112,450747,24726,1094034,347998,171251,320459,252000,97743,0,86303,79235,0,3605954
2024,2,12,17965,29440,37850,193204,53880,419,11655,572,55368,24576,11205,30398,37001,56300,0,38025,3208,0,601066
2024,2,13,1626,4018,3611,15368,795,2543,4750,189,15715,6881,3989,6051,10383,39961,0,3355,849,0,120084
2024,2,14,40,569,2362,7562,16,560,2772,77,42298,9876,5126,12022,21745,32777,0,1875,1925,0,141602
2024,2,15,6071,18396,32218,142382,47013,23322,55015,2377,125505,32148,12974,24366,17627,8483,0,1388,9081,0,558366
2024,2,16,17445,69430,105091,653608,191479,99321,550073,27389,1049611,399359,149055,302134,217005,18549,0,70306,76860,0,3996715
2024,2,17,8,3911,9778,95116,17572,17265,61483,3412,199971,59336,18791,35362,33329,10689,0,12143,13639,0,591805
2024,2,18,85,197,237,0,67,457,1873,85,6019,2653,1639,4002,4165,29806,0,4124,234,0,55643
2024,2,19,17,84,281,11986,2707,1044,46217,319,86502,28409,17927,19513,34711,10245,0,14970,4530,0,279462
2024,2,20,2,1,29,879,909,4115,37709,154,56141,14516,10531,29164,41734,22623,0,9435,4047,0,231989
2024,2,21,0,1035,3676,46382,6798,6812,40257,379,100198,39101,26061,55144,74129,48273,0,26544,5676,0,480465
2024,2,22,12613,60815,90493,460659,137443,56717,301666,13442,653625,221589,91600,168790,104020,22676,0,36993,37572,0,2470713
2024,2,23,27899,85250,127291,693704,207152,102192,582303,25879,1176919,439567,179358,376876,260253,76695,0,80585,68675,0,4510598
2024,2,24,16969,62670,89393,586128,130109,70634,425704,21444,981231,326261,135071,252891,175527,54537,0,70935,40586,0,3440090
2024,2,25,23392,79973,128023,659309,175269,82359,527811,27459,1210278,428778,174959,286660,218487,35948,0,78181,48391,0,4185277
2024,2,26,20765,71737,115177,653660,156295,87810,533975,22795,1081521,427506,169955,273374,200678,84077,0,88907,62073,0,4050305
2024,2,27,20348,53947,86976,597176,143274,83043,516908,25147,1111548,375077,156060,260313,195272,61032,0,90141,46096,0,3822358
2024,2,28,4586,20399,40997,315432,68789,24224,175476,9295,478030,150517,61319,97802,75546,38109,0,45913,32514,0,1638948
2024,2,29,3944,14269,24066,122089,31305,40803,187716,8034,299440,156880,61932,116312,95511,6485,0,36162,16875,0,1221823
2024,3,1,36783,89811,152329,703098,244299,150569,624651,32060,911767,460203,211371,380012,329069,90742,0,105918,79516,0,4602198
2024,3,2,29811,72990,129482,698032,129893,61807,435752,17826,856969,257502,122611,198720,191501,64325,0,102884,49509,0,3419614
2024,3,3,7844,21022,34600,189592,31911,11782,190703,9380,391520,118593,53245,77821,77568,27814,0,45727,13440,0,1302562
2024,3,4,1258,1372,3552,20207,4323,6026,30682,1432,96125,34206,15597,19246,20279,28021,0,5867,2143,0,290336
2024,3,5,4379,22356,41150,348538,183954,108647,172311,5283,326000,115291,60888,71097,64918,10667,0,15788,14479,0,1565746
2024,3,6,20633,76875,129108,656346,216136,97986,399458,16153,732932,276014,116678,179972,120823,46637,0,46341,53919,0,3186011
